Close Price,Open Price,High Price,Low Price,Total Traded Quantity,TTQ,Month,Year,Day_Perc_Change,Trend,Rolling_14,upper_bollinger,lower_bollinger
96.07,95.0,96.54,94.88,26.77M,26770000.0,4,2018,-0.0038365823309830524,Slight or No change,94.6957142857142,129.45962560579113,59.93180296563729
94.17,94.07,94.66,93.42,20.29M,20290000.0,4,2018,-0.0197772457583012,Slight or No change,94.62499999999991,129.38891132007683,59.861088679923
93.08,94.05,94.18,92.44,23.35M,23350000.0,4,2018,-0.011574811511096959,Slight or No change,94.55428571428563,129.31819703436253,59.79037439420871
93.58,92.43,94.16,92.43,26.76M,26760000.0,4,2018,0.005371723248818183,Slight or No change,94.55928571428562,129.32319703436252,59.79537439420871
91.86,92.01,93.29,91.48,24.87M,24870000.0,4,2018,-0.018379995725582358,Slight or No change,94.33499999999991,129.0989113200768,59.571088679922994
92.88,92.39,93.28,91.64,26.94M,26940000.0,4,2018,0.011103853690398456,Slight or No change,94.28928571428563,129.05319703436254,59.52537439420871
90.77,91.04,93.17,90.62,31.53M,31530000.0,4,2018,-0.022717484926787268,Slight or No change,93.92857142857135,128.69248274864827,59.16466010849443
90.23,91.49,92.46,89.48,38.03M,38030000.0,4,2018,-0.005949102126253103,Slight or No change,93.64071428571421,128.40462560579113,58.876802965637296
92.38,92.44,93.06,91.4,29.77M,29770000.0,4,2018,0.02382799512357292,Slight or No change,93.64571428571422,128.40962560579112,58.881802965637306
92.33,87.85,92.76,87.73,35.56M,35560000.0,4,2018,-0.0005412426932236425,Slight or No change,93.58928571428565,128.35319703436255,58.82537439420874
89.71,89.58,90.05,87.89,37.21M,37210000.0,4,2018,-0.028376475685042868,Slight or No change,93.18642857142852,127.95033989150544,58.42251725135161
88.52,90.47,90.88,87.51,48.52M,48520000.0,4,2018,-0.013264964886857578,Slight or No change,92.72357142857138,127.48748274864829,57.95966010849446
91.27,90.18,92.29,88.4,45.87M,45870000.0,3,2018,0.031066425666516077,Slight or No change,92.3778571428571,127.14176846293401,57.61394582278018
89.39,89.82,91.23,88.87,52.50M,52500000.0,3,2018,-0.02059822504656505,Slight or No change,91.87428571428566,126.63819703436258,57.11037439420875
89.47,94.94,95.14,88.51,56.57M,56570000.0,3,2018,0.0008949546929186704,Slight or No change,91.4028571428571,126.16676846293402,56.63894582278019
93.78,90.61,94.0,90.4,56.40M,56400000.0,3,2018,0.04817257181178048,Slight or No change,91.37499999999996,126.13891132007687,56.61108867992304
87.18,89.5,90.46,87.08,44.07M,44070000.0,3,2018,-0.07037747920665383,Slight or No change,90.9535714285714,125.71748274864831,56.18966010849448
89.79,91.27,91.75,89.66,38.60M,38600000.0,3,2018,0.029938059187887056,Slight or No change,90.6828571428571,125.44676846293402,55.91894582278019
92.48,92.93,94.05,92.21,24.46M,24460000.0,3,2018,0.02995879273861224,Slight or No change,90.72714285714282,125.49105417721974,55.96323153706591
93.13,93.05,93.77,93.0,23.08M,23080000.0,3,2018,0.007028546712802619,Slight or No change,90.74499999999996,125.50891132007688,55.98108867992305
92.89,93.74,93.9,92.11,33.34M,33340000.000000004,3,2018,-0.0025770428433372627,Slight or No change,90.89642857142853,125.66033989150544,56.132517251351615
94.6,94.68,95.38,93.92,49.08M,49080000.0,3,2018,0.018408870707288028,Slight or No change,91.20857142857139,125.9724827486483,56.444660108494475
94.18,93.53,94.58,92.83,27.61M,27610000.0,3,2018,-0.004439746300211267,Slight or No change,91.33714285714281,126.10105417721972,56.573231537065894
93.85,95.12,95.41,93.5,32.13M,32130000.000000004,3,2018,-0.003503928647271337,Slight or No change,91.44571428571423,126.20962560579115,56.68180296563732
94.41,97.0,97.24,93.97,35.39M,35390000.0,3,2018,0.005966968566861963,Slight or No change,91.78142857142852,126.54533989150544,57.017517251351606
96.77,96.5,97.21,96.04,26.07M,26070000.0,3,2018,0.024997351975426296,Slight or No change,92.37071428571424,127.13462560579116,57.60680296563733
96.54,95.29,96.54,95.0,36.94M,36940000.0,3,2018,-0.002376769660018541,Slight or No change,92.7471428571428,127.51105417721972,57.98323153706589
94.43,94.27,95.1,93.77,25.89M,25890000.0,3,2018,-0.02185622539879839,Slight or No change,93.1071428571428,127.87105417721972,58.34323153706589
93.86,93.16,93.94,92.43,26.72M,26720000.0,3,2018,-0.006036217303822977,Slight or No change,93.42071428571423,128.18462560579115,58.65680296563731
93.32,94.34,94.49,92.94,22.18M,22180000.0,3,2018,-0.005753249520562553,Slight or No change,93.38785714285709,128.151768462934,58.62394582278017
93.64,92.34,94.27,92.26,23.90M,23900000.0,3,2018,0.003429061294470737,Slight or No change,93.84928571428566,128.61319703436257,59.08537439420874
93.05,91.58,93.15,90.86,32.83M,32830000.0,3,2018,-0.006300726185390904,Slight or No change,94.0821428571428,128.8460541772197,59.318231537065884
92.85,93.99,94.57,91.84,37.14M,37140000.0,3,2018,-0.0021493820526599094,Slight or No change,94.10857142857137,128.87248274864828,59.34466010849445
93.77,94.84,95.7,93.63,31.17M,31170000.0,2,2018,0.009908454496499795,Slight or No change,94.15428571428563,128.91819703436255,59.39037439420872
94.2,95.74,95.84,94.2,25.87M,25870000.0,2,2018,0.00458568838647766,Slight or No change,94.24785714285706,129.01176846293396,59.48394582278014
95.42,94.4,95.45,94.25,30.20M,30200000.0,2,2018,0.012951167728237678,Slight or No change,94.3064285714285,129.0703398915054,59.54251725135158
94.06,92.75,94.07,92.36,26.33M,26330000.0,2,2018,-0.01425277719555651,Slight or No change,94.29785714285707,129.06176846293397,59.533945822780154
91.73,92.05,92.73,91.36,24.39M,24390000.0,2,2018,-0.02477142249627895,Slight or No change,94.1464285714285,128.91033989150543,59.38251725135159
91.49,92.98,93.36,91.49,26.92M,26920000.0,2,2018,-0.002616374141502287,Slight or No change,93.93785714285707,128.70176846293398,59.173945822780155
92.72,91.47,93.06,91.01,30.91M,30910000.0,2,2018,0.013444092250519237,Slight or No change,93.64857142857136,128.41248274864827,58.884660108494444
92.0,92.45,93.5,91.8,30.60M,30600000.0,2,2018,-0.007765314926660881,Slight or No change,93.32428571428565,128.08819703436257,58.560374394208736
92.66,91.21,92.72,90.62,27.82M,27820000.0,2,2018,0.007173913043478253,Slight or No change,93.19785714285707,127.96176846293399,58.43394582278016
90.81,88.51,90.99,88.41,34.96M,34960000.0,2,2018,-0.01996546514137698,Slight or No change,92.97999999999993,127.74391132007685,58.21608867992302
89.83,88.93,90.0,87.8,26.41M,26410000.0,2,2018,-0.010791763021693712,Slight or No change,92.73071428571423,127.49462560579114,57.966802965637314
89.13,88.73,89.78,87.93,35.72M,35720000.0,2,2018,-0.007792496938661908,Slight or No change,92.40857142857136,127.17248274864828,57.64466010849445
88.18,86.3,88.93,83.83,63.50M,63500000.0,2,2018,-0.010658588578480788,Slight or No change,92.06071428571423,126.82462560579114,57.29680296563731
85.01,89.71,89.88,84.76,55.63M,55630000.0,2,2018,-0.035949194828759364,Slight or No change,91.50071428571424,126.26462560579115,56.736802965637324
89.61,90.49,91.77,89.2,41.11M,41110000.0,2,2018,0.05411128102576157,Slight or No change,91.20357142857138,125.9674827486483,56.439660108494465
91.33,86.89,91.47,85.25,68.00M,68000000.0,2,2018,0.019194286351969625,Slight or No change,90.99857142857137,125.76248274864828,56.23466010849445
88.0,90.56,93.24,88.0,51.03M,51030000.0,2,2018,-0.03646118471477056,Slight or No change,90.46857142857137,125.23248274864828,55.70466010849445
91.78,93.64,93.97,91.5,47.87M,47870000.0,2,2018,0.04295454545454547,Slight or No change,90.30571428571422,125.06962560579113,55.5418029656373
94.26,94.79,96.07,93.58,47.23M,47230000.0,2,2018,0.027021137502724057,Slight or No change,90.4864285714285,125.25033989150542,55.72251725135159
95.01,93.75,95.4,93.51,48.76M,48760000.0,1,2018,0.007956715467854814,Slight or No change,90.73785714285707,125.50176846293398,55.97394582278015
92.74,93.3,93.66,92.1,38.64M,38640000.0,1,2018,-0.02389222187138207,Slight or No change,90.73928571428564,125.50319703436256,55.97537439420873
93.92,95.14,95.45,93.72,31.57M,31570000.0,1,2018,0.012723743799870624,Slight or No change,90.8764285714285,125.64033989150542,56.11251725135159
94.06,93.12,94.06,92.58,29.17M,29170000.0,1,2018,0.001490630323679687,Slight or No change,90.9764285714285,125.74033989150541,56.212517251351585
92.33,92.47,93.24,91.93,26.38M,26380000.0,1,2018,-0.0183925154156922,Slight or No change,91.08499999999992,125.84891132007684,56.32108867992301
91.82,92.55,93.43,91.58,33.28M,33280000.0,1,2018,-0.005523665114264054,Slight or No change,91.22714285714278,125.9910541772197,56.463231537065866
91.9,91.9,92.3,91.54,23.41M,23410000.0,1,2018,0.0008712698758441827,Slight or No change,91.42499999999993,126.18891132007684,56.66108867992301
91.61,90.0,91.62,89.74,23.60M,23600000.0,1,2018,-0.0031556039173015193,Slight or No change,91.66999999999992,126.43391132007683,56.906088679923
90.0,90.14,90.61,89.66,36.88M,36880000.0,1,2018,-0.017574500600371138,Slight or No change,92.02642857142848,126.7903398915054,57.26251725135157
90.1,89.8,90.67,89.66,24.16M,24160000.0,1,2018,0.0011111111111110628,Slight or No change,92.06142857142848,126.8253398915054,57.297517251351564
90.14,89.08,90.28,88.75,25.62M,25620000.0,1,2018,0.0004439511653717698,Slight or No change,91.9764285714285,126.74033989150541,57.212517251351585
88.35,90.1,90.79,88.01,36.60M,36600000.0,1,2018,-0.01985799866873761,Slight or No change,92.00142857142849,126.7653398915054,57.237517251351576
89.6,88.67,89.78,88.45,24.27M,24270000.0,1,2018,0.014148273910582931,Slight or No change,91.8457142857142,126.60962560579111,57.08180296563728
88.08,88.13,88.13,87.24,17.81M,17810000.0,1,2018,-0.016964285714285654,Slight or No change,91.40428571428562,126.16819703436254,56.640374394208706
87.82,87.86,88.19,87.41,18.65M,18650000.0,1,2018,-0.002951861943687573,Slight or No change,90.8907142857142,125.65462560579111,56.12680296563728
88.22,88.65,88.73,87.86,19.48M,19480000.0,1,2018,0.0045547711227511565,Slight or No change,90.56785714285705,125.33176846293397,55.803945822780136
88.28,88.2,88.58,87.6,22.11M,22110000.0,1,2018,0.0006801178871005398,Slight or No change,90.16499999999989,124.9289113200768,55.40108867992298
88.19,87.66,88.41,87.43,23.41M,23410000.0,1,2018,-0.0010194834617127668,Slight or No change,89.74571428571419,124.5096256057911,54.98180296563727
87.11,86.59,87.66,86.57,21.91M,21910000.0,1,2018,-0.012246286427032516,Slight or No change,89.37285714285704,124.13676846293396,54.60894582278013
86.35,86.06,86.51,85.97,26.06M,26060000.0,1,2018,-0.008724601079095451,Slight or No change,88.98214285714276,123.74605417721968,54.21823153706585
85.95,86.12,86.31,85.5,22.48M,22480000.0,1,2018,-0.00463231036479439,Slight or No change,88.55714285714275,123.32105417721966,53.793231537065836
85.54,85.63,86.05,85.5,18.72M,18720000.0,12,2017,-0.004770215241419407,Slight or No change,88.12357142857134,122.88748274864825,53.359660108494424
85.72,85.9,85.93,85.55,10.59M,10590000.0,12,2017,0.002104278700023388,Slight or No change,87.81785714285705,122.58176846293397,53.053945822780136
85.71,85.65,85.98,85.22,14.68M,14680000.0,12,2017,-0.00011665888940748379,Slight or No change,87.50428571428563,122.26819703436254,52.740374394208715
85.4,85.31,85.53,85.03,9.89M,9890000.0,12,2017,-0.0036168475090420094,Slight or No change,87.1657142857142,121.92962560579112,52.40180296563729
85.51,85.4,85.63,84.92,14.15M,14150000.0,12,2017,0.0012880562060890721,Slight or No change,86.96285714285706,121.72676846293398,52.198945822780146
85.5,86.05,86.1,85.4,17.99M,17990000.0,12,2017,-0.00011694538650453,Slight or No change,86.66999999999993,121.43391132007685,51.906088679923016
85.52,86.2,86.3,84.71,23.67M,23670000.0,12,2017,0.00023391812865503067,Slight or No change,86.48714285714279,121.2510541772197,51.72323153706587
85.83,86.35,86.35,85.27,23.52M,23520000.0,12,2017,0.003624883068288121,Slight or No change,86.34499999999993,121.10891132007684,51.58108867992301
86.38,87.12,87.5,86.23,22.28M,22280000.0,12,2017,0.0064080158452755045,Slight or No change,86.21357142857137,120.97748274864828,51.449660108494456
86.85,85.26,87.09,84.88,53.94M,53940000.0,12,2017,0.005441074322759976,Slight or No change,86.1114285714285,120.87533989150542,51.34751725135159
84.69,85.43,85.87,84.53,19.31M,19310000.0,12,2017,-0.024870466321243456,Slight or No change,85.8614285714285,120.62533989150542,51.09751725135159
85.35,85.74,86.0,85.17,22.06M,22060000.0,12,2017,0.007793127878143791,Slight or No change,85.73571428571422,120.49962560579114,50.97180296563731
85.58,85.31,86.05,85.08,23.92M,23920000.0,12,2017,0.0026947861745754143,Slight or No change,85.68071428571422,120.44462560579113,50.9168029656373
85.23,84.29,85.37,84.12,22.86M,22860000.0,12,2017,-0.004089740593596569,Slight or No change,85.62928571428564,120.39319703436256,50.86537439420873
84.16,83.63,84.58,83.33,24.49M,24490000.0,12,2017,-0.012554264930188965,Slight or No change,85.53071428571423,120.29462560579114,50.76680296563731
82.49,82.54,82.8,82.0,23.18M,23180000.0,12,2017,-0.01984315589353613,Slight or No change,85.29999999999994,120.06391132007685,50.536088679923026
82.78,81.55,83.14,81.43,26.16M,26160000.0,12,2017,0.0035155776457753696,Slight or No change,85.09071428571421,119.85462560579113,50.3268029656373
81.59,81.34,82.68,80.98,26.15M,26150000.0,12,2017,-0.014375453007972938,Slight or No change,84.81857142857135,119.58248274864826,50.05466010849443
81.08,84.42,84.43,80.7,39.09M,39090000.0,12,2017,-0.006250766025248211,Slight or No change,84.50214285714277,119.26605417721969,49.73823153706586
84.26,83.6,84.81,83.22,29.53M,29530000.0,12,2017,0.03922052294030598,Slight or No change,84.41357142857134,119.17748274864826,49.64966010849443
84.17,83.51,84.52,83.34,33.05M,33050000.0,11,2017,-0.00106812247804422,Slight or No change,84.31714285714278,119.0810541772197,49.55323153706587
83.34,84.71,84.92,83.17,27.38M,27380000.0,11,2017,-0.009860995604134448,Slight or No change,84.13928571428563,118.90319703436255,49.37537439420872
84.88,84.07,85.06,84.02,21.93M,21930000.0,11,2017,0.018478521718262364,Slight or No change,84.03214285714277,118.79605417721969,49.26823153706586
83.87,83.31,83.98,83.3,18.27M,18270000.0,11,2017,-0.01189915174363798,Slight or No change,83.81928571428564,118.58319703436256,49.05537439420873
83.26,83.01,83.43,82.78,7.43M,7430000.0,11,2017,-0.0072731608441636295,Slight or No change,83.71714285714278,118.48105417721969,48.95323153706586
83.11,83.83,83.9,83.04,20.55M,20550000.0,11,2017,-0.001801585395147853,Slight or No change,83.55714285714278,118.3210541772197,48.793231537065864
83.72,82.74,83.84,82.74,21.24M,21240000.0,11,2017,0.007339670316448109,Slight or No change,83.42428571428563,118.18819703436255,48.660374394208716
82.53,82.4,82.59,82.25,16.31M,16309999.999999998,11,2017,-0.01421404682274241,Slight or No change,83.2314285714285,117.99533989150541,48.46751725135158
82.4,83.12,83.12,82.24,22.08M,22080000.0,11,2017,-0.0015751847812915944,Slight or No change,83.1057142857142,117.86962560579111,48.341802965637285
83.2,83.1,83.42,82.94,20.96M,20960000.0,11,2017,0.009708737864077666,Slight or No change,83.15642857142849,117.9203398915054,48.39251725135158
82.98,83.47,83.69,82.69,19.38M,19380000.0,11,2017,-0.0026442307692307048,Slight or No change,83.17071428571421,117.93462560579113,48.4068029656373
84.05,83.5,84.1,82.98,18.80M,18800000.0,11,2017,0.012894673415280609,Slight or No change,83.3464285714285,118.11033989150542,48.58251725135159
83.93,83.66,83.94,83.46,14.20M,14200000.0,11,2017,-0.0014277215942889445,Slight or No change,83.54999999999994,118.31391132007685,48.786088679923026
83.87,83.79,84.09,83.23,19.40M,19400000.0,11,2017,-0.0007148814488264764,Slight or No change,83.52214285714281,118.28605417721973,48.758231537065896
84.09,84.11,84.27,82.9,21.18M,21180000.0,11,2017,0.0026231071896982705,Slight or No change,83.5164285714285,118.28033989150542,48.75251725135159
84.56,84.14,84.61,83.83,18.03M,18030000.0,11,2017,0.005589249613509262,Slight or No change,83.60357142857137,118.36748274864829,48.839660108494456
84.27,84.77,84.9,83.93,17.94M,17940000.0,11,2017,-0.003429517502365309,Slight or No change,83.55999999999995,118.32391132007686,48.79608867992303
84.47,84.2,84.7,84.08,19.86M,19860000.0,11,2017,0.002373323840038077,Slight or No change,83.60285714285708,118.36676846293399,48.83894582278016
84.14,84.08,84.54,83.4,17.63M,17630000.0,11,2017,-0.003906712442287129,Slight or No change,83.66571428571423,118.42962560579114,48.901802965637316
84.05,83.35,84.46,83.12,23.99M,23990000.0,11,2017,-0.001069645828381316,Slight or No change,83.7328571428571,118.49676846293401,48.968945822780185
83.18,83.68,83.76,82.88,22.31M,22310000.0,11,2017,-0.010350981558595929,Slight or No change,83.69428571428567,118.45819703436258,48.930374394208755
83.18,84.36,84.36,83.11,27.09M,27090000.0,10,2017,0.0,Slight or No change,83.74071428571425,118.50462560579116,48.97680296563733
83.89,83.7,84.33,83.11,31.76M,31760000.0,10,2017,0.008535705698485163,Slight or No change,83.84714285714281,118.61105417721973,49.0832315370659
83.81,84.37,86.2,83.61,71.07M,71070000.0,10,2017,-0.0009536297532483083,Slight or No change,83.89071428571424,118.65462560579115,49.126802965637324
78.76,79.2,79.42,78.75,32.12M,32120000.0,10,2017,-0.06025533945829852,Slight or No change,83.58928571428567,118.35319703436258,48.82537439420875
78.63,78.58,79.1,78.01,20.41M,20410000.0,10,2017,-0.0016505840528188154,Slight or No change,83.2021428571428,117.96605417721972,48.43823153706589
